english_name,japanese_names,jp_candidate_count,example_set_id,example_number
Shroodle,シルシュルー,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,53
Shroomish,キノココ,1,a945665e-c81a-4c03-924d-624a07458341,4
Shuckle,ツボツボ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,7
Shuckle-GX,ツボツボGX,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,13
Shuppet,カゲボウズ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,45
Sidney,カゲツ,1,a945665e-c81a-4c03-924d-624a07458341,95
Siebold,ズミ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,67
Sightseer,かんこうきゃく,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,94
Sigilyph,シンボラー,1,248d92ee-d69e-493d-9d4b-0960134db32f,39
Sigilyph-GX,シンボラーGX,1,dbb0d0e7-efba-41c2-9f8a-daf68582ed52,18
Silcoon,カラサリス,1,54450e62-c2ee-4136-b175-6191e3a2acfc,5
Silent Lab,サイレントラボ,1,a03039bf-3a15-4b15-9d4f-634488fa9e48,69
Silicobra,スナヘビ,1,0e5e9c85-befb-4767-b2e3-748891d46454,46
Silvally,シルヴァディ,1,03ce403b-f7de-460e-931e-27de38cd44ca,43
Silvally-GX,シルヴァディGX,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,41
Silver Bangle,シルバーバングル,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,68
Silver Mirror,白銀の鏡,1,2f7aa653-531c-4744-b532-e3fead1dfa1f,69
Simipour,ヒヤッキー,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,6
Simisage,ヤナッキー,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,6
Simisear,バオッキー,1,a8568729-9fae-4f33-bea1-c887bbc3f41a,14
Simisear V,バオッキーV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,20
Simisear VSTAR,バオッキーVSTAR,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,21
Single Strike Energy,いちげきエネルギー,1,8cce95a2-f537-4156-907d-f331ce13b5d6,70
Single Strike Scroll of Piercing,いちげきの巻物 貫通の巻,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,62
Single Strike Scroll of Scorn,いちげきの巻物 怒りの巻,1,8cce95a2-f537-4156-907d-f331ce13b5d6,64
Single Strike Scroll of the Fanged Dragon,いちげきの巻物 牙竜の巻,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,61
Single Strike Style Mustard,マスタード いちげきのかた,1,8cce95a2-f537-4156-907d-f331ce13b5d6,68
Single Strike Urshifu,いちげきウーラオス,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,111
Single Strike Urshifu V,いちげきウーラオスV,1,8cce95a2-f537-4156-907d-f331ce13b5d6,36
Single Strike Urshifu VMAX,いちげきウーラオスVMAX,1,8cce95a2-f537-4156-907d-f331ce13b5d6,37
Sinistcha,ヤバソチャ,1,aaae146c-17af-45fb-b9fb-165ca527fc03,14
Sinistcha ex,ヤバソチャex,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,9
Sinistea,ヤバチャ,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,35
Sitrus Berry,オボンのみ,1,92b1b2b5-1413-4667-96da-f6302db14a80,55
Sizzlipede,ヤクデ,1,6d9ff692-c95f-40d8-aef9-58089eb14260,15
Skarmory,エアームド,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,36
Skarmory-EX,エアームドEX,1,1e661884-d040-47cb-bdf0-f160771af6e1,39
Skaters' Park,スケーターズパーク,1,a945665e-c81a-4c03-924d-624a07458341,99
Skeledirge,ラウドボーン,1,6d9ff692-c95f-40d8-aef9-58089eb14260,19
Skeledirge ex,ラウドボーンex,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,20
Skiddo,メェークル,1,133c791b-7cad-484f-843a-1fdb007af685,4
Skiploom,ポポッコ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,5
Skitty,エネコ,1,a945665e-c81a-4c03-924d-624a07458341,81
Skorupi,スコルピ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,35
Skrelp,クズモー,1,248d92ee-d69e-493d-9d4b-0960134db32f,60
Skuntank,スカタンク,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,30
Skuntank V,スカタンクV,1,248d92ee-d69e-493d-9d4b-0960134db32f,56
Skwovet,ホシガリス,1,c56a482d-7434-4e00-bc54-16c38f187c4e,58
Sky Field,スカイフィールド,1,a4b22717-7318-403a-8743-77bfda0624d7,129
Sky Pillar,そらのはしら,1,02909cf1-28d7-484f-bede-01b7da714ab6,95
Sky Seal Stone,空の封印石,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,146
Skyarrow Bridge,スカイアローブリッジ,1,b7b434e5-3fee-4321-a856-7cb6afbe5941,51
Skyla,フウロ,1,43366684-3ba6-4b69-a815-9c96da64469d,195
Slaking,ケッキング,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,52
Slaking ex,ケッキングex,1,6d9ff692-c95f-40d8-aef9-58089eb14260,84
Slaking V,ケッキングV,1,519974df-352f-47fe-a03f-04e3e551a5da,59
Slakoth,ナマケロ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,50
Sliggoo,ヌメイル,1,a945665e-c81a-4c03-924d-624a07458341,77
Slither Wing,チヲハウハネ,1,41226239-da09-4293-b6a3-d53c92094bf5,41
Slowbro,ヤドラン,1,234779b1-7c9a-442f-8f8e-de41d5de658c,24
Slowking,ヤドキング,1,25678826-2811-4bff-9b3a-26e10c5db48c,23
Slowking ex,ヤドキングex,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,30
Slowpoke,ヤドン,1,234779b1-7c9a-442f-8f8e-de41d5de658c,23
Slowpoke & Psyduck-GX,ヤドン&コダックGX,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,11
Slugma,マグマッグ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,15
Slumbering Forest,まどろみの森,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,88
Slurpuff,ペロリーム,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,48
Smeargle,ドーブル,1,012908fb-007c-486d-85ba-d2fcf10d833d,54
Smoliv,ミニーブ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,10
Smoochum,ムチュール,1,154b30d7-3fc1-4322-af22-f39b9c881d45,18
Sneasel,ニューラ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,11
Snivy,ツタージャ,1,1b0c8034-f89e-45bd-9339-da3e9963ce3f,1
Snom,ユキハミ,1,a945665e-c81a-4c03-924d-624a07458341,28
Snorlax,カビゴン,1,54450e62-c2ee-4136-b175-6191e3a2acfc,58
Snorlax Doll,カビゴンドール,1,41226239-da09-4293-b6a3-d53c92094bf5,59
Snorlax V,カビゴンV,1,92b1b2b5-1413-4667-96da-f6302db14a80,45
Snorlax VMAX,カビゴンVMAX,1,92b1b2b5-1413-4667-96da-f6302db14a80,46
Snorunt,ユキワラシ,1,248d92ee-d69e-493d-9d4b-0960134db32f,19
Snover,ユキカブリ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,9
Snow Leaf Badge,スノーリーフバッジ,1,a29ec842-6bdb-4f63-9b66-6d63ca4e67cf,63
Snubbull,ブルー,1,a945665e-c81a-4c03-924d-624a07458341,41
Sobble,メッソン,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,36
Solgaleo,ソルガレオ,1,4a261245-088f-4357-a2ff-6c7890e11543,55
Solgaleo & Lunala-GX,ソルガレオ&ルナアーラGX,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,20
Solgaleo ◇,ソルガレオ,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,43
Solgaleo-GX,ソルガレオGX,1,c9f7833f-defe-4d99-b45a-33fcb5a1fb14,40
Solosis,ユニラン,1,248d92ee-d69e-493d-9d4b-0960134db32f,40
Solrock,ソルロック,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,74
Sonia,ソニア,1,692e5d4f-0da6-4011-a12c-ffdb1309cba4,65
Sophocles,マーマネ,1,25678826-2811-4bff-9b3a-26e10c5db48c,48
Spark,スパーク,1,519974df-352f-47fe-a03f-04e3e551a5da,69
Sparkling Crystal,きらめく結晶,1,db8504f1-e9f0-4e60-954a-4818040cfe98,94
Sparkling Robe,輝くガウン,1,18513f31-8b41-4783-9b7b-43ea49365192,87
Spearow,オニスズメ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,55
Spectrier,レイスポス,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,55
Speed Lightning Energy,スピード雷エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,174
Spell Tag,のろいのおふだ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,141
Spewpa,コフーライ,1,8cce95a2-f537-4156-907d-f331ce13b5d6,5
Spheal,タマザラシ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,22
Spidops,ワナイダー,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,9
Spidops ex,ワナイダーex,1,15f71d52-9415-472d-a5cb-2397e385979c,8
Spike Energy,スパイクエネルギー,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,100
Spikemuth,スパイクタウン,1,c82f1d3a-3f74-454a-9a22-8ee9ac53e4e8,97
Spikemuth Gym,スパイクタウンジム,1,b42030c0-3702-41e1-b649-a790ce1e1ad1,19
Spinarak,イトマル,1,248d92ee-d69e-493d-9d4b-0960134db32f,6
Spinda,パッチール,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,86
Spiral Energy,スパイラルエネルギー,1,c56a482d-7434-4e00-bc54-16c38f187c4e,69
Spirit Mask,れいかいのお面,1,d67a90e5-6bf3-4a5b-8181-26f09eca8a1b,61
Spiritomb,ミカルゲ,1,54450e62-c2ee-4136-b175-6191e3a2acfc,47
Splash Energy,スプラッシュエネルギー,1,76c58458-b473-4806-9bb6-903a2d2a9b45,80
Spoink,バネブー,1,8cce95a2-f537-4156-907d-f331ce13b5d6,22
Spongy Gloves,スポンジグローブ,1,a945665e-c81a-4c03-924d-624a07458341,93
Sprigatito,ニャオハ,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,4
Spritzee,シュシュプ,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,37
Squawkabilly,イキリンコ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,86
Squawkabilly ex,イキリンコex,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,65
Squirtle,ゼニガメ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,29
Stadium Nav,スタジアムナビ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,82
Stakataka,ツンデツンデ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,71
Stakataka-GX,ツンデツンデGX,1,02909cf1-28d7-484f-bede-01b7da714ab6,60
Stantler,オドシシ,1,0380eb72-bbcd-401c-ba09-fec23007efa7,57
Staraptor,ムクホーク,1,012f4320-fb6b-4541-b502-a185ca139451,80
Staravia,ムクバード,1,012f4320-fb6b-4541-b502-a185ca139451,79
Starly,ムックル,1,012f4320-fb6b-4541-b502-a185ca139451,78
Starmie,スターミー,1,a945665e-c81a-4c03-924d-624a07458341,19
Starmie BREAK,スターミーBREAK,1,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,30
Starmie V,スターミーV,1,0380eb72-bbcd-401c-ba09-fec23007efa7,17
Startling Megaphone,びっくりメガホン,1,6ba347c2-db70-4a00-bd67-01f48ceff2f5,74
Staryu,ヒトデマン,1,a945665e-c81a-4c03-924d-624a07458341,18
Stealthy Hood,隠密フード,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,46
Steelix,ハガネール,1,a945665e-c81a-4c03-924d-624a07458341,56
Steelix V,ハガネールV,1,5ef17897-aa4b-47b6-ba3f-437267d27a85,46
Steenee,アママイコ,1,ec2d763e-ea05-4f77-ade2-b439f60a2adb,8
Steven's Baltoy,ダイゴのヤジロン,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,1
Steven's Beldum,ダイゴのダンバル,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,5
Steven's Carbink,ダイゴのメレシー,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,3
Steven's Claydol,ダイゴのネンドール,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,2
Steven's Metagross ex,ダイゴのメタグロスex,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,7
Steven's Metang,ダイゴのメタング,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,6
Steven's Resolve,ダイゴの決断,1,02909cf1-28d7-484f-bede-01b7da714ab6,88
Steven's Skarmory,ダイゴのエアームド,1,542b66c8-7c21-4bdb-affe-8f231b7ce8a6,4
Stone Fighting Energy,ストーン闘エネルギー,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,176
Stonjourner,イシヘンジン,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,65
Stonjourner V,イシヘンジンV,1,e7364633-fbf1-400c-8da2-63b129f42c38,34
Stonjourner VMAX,イシヘンジンVMAX,1,e7364633-fbf1-400c-8da2-63b129f42c38,35
Stormy Mountains,嵐の山脈,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,164
Stoutland,ムーランド,1,bf3433b6-5f29-4156-a1b7-c67eb119b52f,39
Stoutland V,ムーランドV,1,8cce95a2-f537-4156-907d-f331ce13b5d6,59
Strong Energy,ストロングエネルギー,1,18513f31-8b41-4783-9b7b-43ea49365192,96
Stufful,ヌイコグマ,1,67f367c1-a48d-4f82-8b03-0cea6da851bb,48
Stunfisk,マッギョ,1,248d92ee-d69e-493d-9d4b-0960134db32f,29
Stunky,スカンプー,1,85624ae1-7bf6-4f09-a3c7-d3af5f65893a,29
Sudowoodo,ウソッキー,1,54450e62-c2ee-4136-b175-6191e3a2acfc,37
Suicune,スイクン,1,8251be2f-446e-47c1-ae16-155441fda939,18
Suicune V,スイクンV,1,8c1bc8f3-39e4-4b18-a239-4b6b22df60a8,24
Suicune-GX,スイクンGX,1,ac71e58e-df22-4e89-89a6-7e939bd6632a,28
Sunflora,キマワリ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,4
Sunkern,ヒマナッツ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,3
Super Boost Energy ◇,超ブーストエネルギー,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,170
Super Potion,いいきずぐすり,1,89da1d8e-b1db-45f2-8674-eed2ab01058b,88
Super Rod,すごいつりざお,1,e86bad58-b459-4ac3-a82c-a122cf1755d6,66
Super Scoop Up,スーパーポケモン回収,1,ea641579-b748-4519-80bf-909f23f821ca,48
Supereffective Glasses,ばつぐんグラス,1,6e0a46c7-e469-4972-ba98-131cf67c7c94,63
Superior Energy Retrieval,スーパーエネルギー回収,1,af1234fc-0c84-4c51-ba4c-cc74829e2d03,64
Surfer,サーファー,1,154b30d7-3fc1-4322-af22-f39b9c881d45,61
Surfing Pikachu V,なみのりピカチュウV,1,798983eb-5b45-49ab-b90a-339a8fd22b4a,21
Surfing Pikachu VMAX,なみのりピカチュウVMAX,1,798983eb-5b45-49ab-b90a-339a8fd22b4a,22
Surprise Box,びっくりボックス,1,0bf8b1be-1ffe-4105-957e-f4d47b905e05,44
Surskit,アメタマ,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,2
Survival Brace,サバイブギプス,1,97d0e77f-4340-44e3-9fb3-6e227b079a7d,59
Suspicious Food Tin,妖しいカンヅメ,1,34f34ce8-d9b4-4c63-9460-a26290607bc5,63
Swablu,チルット,1,012908fb-007c-486d-85ba-d2fcf10d833d,56
Swadloon,クルマユ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,7
Swalot,マルノーム,1,1778f144-2fa0-4cf0-b7ed-b8a42a4f4526,27
Swampert,ラグラージ,1,02909cf1-28d7-484f-bede-01b7da714ab6,24
Swanna,スワンナ,1,4a261245-088f-4357-a2ff-6c7890e11543,24
Sweet Honey,あまいミツ,1,0380eb72-bbcd-401c-ba09-fec23007efa7,62
Swellow,オオスバメ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,45
Swinub,ウリムー,1,0380eb72-bbcd-401c-ba09-fec23007efa7,18
Swirlix,ペロッパフ,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,47
Switch,ポケモンいれかえ,1,012908fb-007c-486d-85ba-d2fcf10d833d,61
Switch Cart,いれかえカート,1,7232c008-006b-4250-8b7a-d6e96202a657,60
Switch Raft,いれかえフロート,1,80f62c95-9f01-4569-b25d-11f781e01a82,44
Switching Cups,すりかえカップ,1,b86a7ec9-e8f7-4f8c-b4e4-757e2f1d54f6,58
Swoobat,ココロモリ,1,4a261245-088f-4357-a2ff-6c7890e11543,30
Sylveon,ニンフィア,1,4a261245-088f-4357-a2ff-6c7890e11543,64
Sylveon ex,ニンフィアex,1,d89dc0ae-ec18-4b7e-a147-29ceffa71c2f,69
Sylveon V,ニンフィアV,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,74
Sylveon VMAX,ニンフィアVMAX,1,80bdd6cc-3aa6-4299-b5b1-43a5f80af030,75
Sylveon-EX,ニンフィアEX,1,5f734794-2cd7-4671-b390-7a1f33222268,25
Sylveon-GX,ニンフィアGX,1,575b3ae4-5c0c-4abc-93f8-f1f4cc71974a,40
Tadbulb,ズピカ,1,34dac2ab-c4e1-429a-a8f7-a057ae021a67,23
Tag Call,タッグコール,1,4a261245-088f-4357-a2ff-6c7890e11543,83
Tag Switch,タッグスイッチ,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,45
Taillow,スバメ,1,234779b1-7c9a-442f-8f8e-de41d5de658c,44
Talonflame,ファイアロー,1,ca93c4b2-7d37-4881-9306-c30f64a19b88,19
Talonflame V,ファイアローV,1,55532dfc-3744-4734-b6b3-db9157b43812,16
Tandemaus,ワッカネズミ,1,15f71d52-9415-472d-a5cb-2397e385979c,64
Tangela,モンジャラ,1,248d92ee-d69e-493d-9d4b-0960134db32f,4
Tangrowth,モジャンボ,1,248d92ee-d69e-493d-9d4b-0960134db32f,5
Tapu Bulu,カプ・ブルル,1,25678826-2811-4bff-9b3a-26e10c5db48c,6
Tapu Bulu-GX,カプ・ブルルGX,1,25678826-2811-4bff-9b3a-26e10c5db48c,7
Tapu Fini,カプ・レヒレ,1,c56a482d-7434-4e00-bc54-16c38f187c4e,16
Tapu Fini-GX,カプ・レヒレGX,1,25678826-2811-4bff-9b3a-26e10c5db48c,18
Tapu Koko,カプ・コケコ,1,14496d8f-d11f-4779-bc03-b5a0e25a8a4b,28
Tapu Koko ex,カプ・コケコex,1,c5804d11-9c59-4cad-9061-0801b0ba0d9b,19
Tapu Koko V,カプ・コケコV,1,8cce95a2-f537-4156-907d-f331ce13b5d6,17
Tapu Koko VMAX,カプ・コケコVMAX,1,8cce95a2-f537-4156-907d-f331ce13b5d6,18
Tapu Koko ◇,カプ・コケコ,1,30503cd2-8ced-45f5-9b2f-acd3ee55c09a,49
Tapu Koko-GX,カプ・コケコGX,1,234779b1-7c9a-442f-8f8e-de41d5de658c,22
Tapu Lele,カプ・テテフ,1,012908fb-007c-486d-85ba-d2fcf10d833d,43
Tapu Lele-GX,カプ・テテフGX,1,a46aa9cd-922a-487f-a7f2-940f9a23ef57,22
Target Whistle,ターゲットホイッスル(フレア団ギア),1,c5895636-5372-42da-a880-777a0a52416a,78
Tarountula,タマンチュラ,1,15f71d52-9415-472d-a5cb-2397e385979c,6
Tate & Liza,フウとラン,1,4fc047cb-d0d5-4086-b6dd-8f0b1d5dad42,54
Tatsugiri,シャリタツ,1,0e5e9c85-befb-4767-b2e3-748891d46454,22
Tatsugiri ex,シャリタツex,1,6d9ff692-c95f-40d8-aef9-58089eb14260,81
Tauros,ケンタロス,1,248d92ee-d69e-493d-9d4b-0960134db32f,78
Tauros-GX,ケンタロスGX,1,af81f07b-2345-4f9e-baf5-adfa2bcdb807,47
Teal Mask Ogerpon,オーガポン みどりのめん,1,aaae146c-17af-45fb-b9fb-165ca527fc03,15
Teal Mask Ogerpon ex,オーガポン みどりのめんex,1,aaae146c-17af-45fb-b9fb-165ca527fc03,16
Team Aqua Admin,アクア団の幹部,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,27
Team Aqua Grunt,アクア団のしたっぱ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,28
Team Aqua's Carvanha,アクア団のキバニア,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,20
Team Aqua's Great Ball,アクア団のスーパーボール,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,23
Team Aqua's Grimer,アクア団のベトベター,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,7
Team Aqua's Kyogre-EX,アクア団のカイオーガEX,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,6
Team Aqua's Mightyena,アクア団のグラエナ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,18
Team Aqua's Muk,アクア団のベトベトン,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,8
Team Aqua's Poochyena,アクア団のポチエナ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,16
Team Aqua's Sealeo,アクア団のトドグラー,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,4
Team Aqua's Secret Base,アクア団の秘密基地,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,31
Team Aqua's Seviper,アクア団のハブネーク,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,9
Team Aqua's Sharpedo,アクア団のサメハダー,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,21
Team Aqua's Spheal,アクア団のタマザラシ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,3
Team Aqua's Walrein,アクア団のトドゼルガ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,5
Team Flare Grunt,フレア団のしたっぱ,1,a0688785-c0ff-43fa-84fa-48d14432b701,186
Team Magma Admin,マグマ団の幹部,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,29
Team Magma Grunt,マグマ団のしたっぱ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,30
Team Magma's Aggron,マグマ団のボスゴドラ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,14
Team Magma's Aron,マグマ団のココドラ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,12
Team Magma's Baltoy,マグマ団のヤジロン,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,10
Team Magma's Camerupt,マグマ団のバクーダ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,2
Team Magma's Claydol,マグマ団のネンドール,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,11
Team Magma's Great Ball,マグマ団のスーパーボール,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,24
Team Magma's Groudon-EX,マグマ団のグラードンEX,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,15
Team Magma's Lairon,マグマ団のコドラ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,13
Team Magma's Mightyena,マグマ団のグラエナ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,19
Team Magma's Numel,マグマ団のドンメル,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,1
Team Magma's Poochyena,マグマ団のポチエナ,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,17
Team Magma's Secret Base,マグマ団の秘密基地,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,32
Team Magma's Zangoose,マグマ団のザングース,1,cbbbd49a-cc8b-4bbe-83f2-29ebc09f25e3,22
Team Plasma Ball,プラズマ団のモンスターボール,1,71a210ff-9d68-4eed-900a-43b5f14a70c6,47
Team Plasma Grunt,プラズマ団のしたっぱ,1,d80a5f18-cad8-457f-90e6-3fbfd527f8c2,65
Team Rocket Energy,ロケット団エネルギー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,98
Team Rocket's Ampharos,ロケット団のデンリュウ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,36
Team Rocket's Arbok,ロケット団のアーボック,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,57
Team Rocket's Archer,ロケット団のアポロ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,92
Team Rocket's Ariana,ロケット団のアテナ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,91
Team Rocket's Articuno,ロケット団のフリーザー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,22
Team Rocket's Blipbug,ロケット団のサッチムシ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,7
Team Rocket's Chingling,ロケット団のリーシャン,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,41
Team Rocket's Crobat ex,ロケット団のクロバットex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,66
Team Rocket's Dottler,ロケット団のレドームシ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,43
Team Rocket's Drowzee,ロケット団のスリープ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,37
Team Rocket's Ekans,ロケット団のアーボ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,56
Team Rocket's Factory,ロケット団のファクトリー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,97
Team Rocket's Flaaffy,ロケット団のモココ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,35
Team Rocket's Giovanni,ロケット団のサカキ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,93
Team Rocket's Golbat,ロケット団のゴルバット,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,65
Team Rocket's Great Ball,ロケット団のスーパーボール,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,88
Team Rocket's Grimer,ロケット団のベトベター,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,67
Team Rocket's Handiwork,ロケット団の工作,1,738567d0-701f-448b-bba6-70a6b90dbcc4,77
Team Rocket's Hindering Robo,ロケット団のおじゃまロボ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,87
Team Rocket's Houndoom,ロケット団のヘルガー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,17
Team Rocket's Houndour,ロケット団のデルビル,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,16
Team Rocket's Hypno,ロケット団のスリーパー,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,38
Team Rocket's Koffing,ロケット団のドガース,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,69
Team Rocket's Larvitar,ロケット団のヨーギラス,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,48
Team Rocket's Mareep,ロケット団のメリープ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,34
Team Rocket's Meowth,ロケット団のニャース,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,78
Team Rocket's Mewtwo ex,ロケット団のミュウツーex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,39
Team Rocket's Mimikyu,ロケット団のミミッキュ,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,42
Team Rocket's Moltres ex,ロケット団のファイヤーex,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,15
Team Rocket's Muk,ロケット団のベトベトン,1,c747cf6e-7ba4-4ec5-8288-d40293a4565f,68
