set_code,set_id,card_number,scrydex_english_name,db_japanese_name,scrydex_card_url
CP4,a4b22717-7318-403a-8743-77bfda0624d7,45,Zubat,ズバット,https://scrydex.com/pokemon/cards/zubat/cp4_ja-45?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,46,Golbat,ゴルバット,https://scrydex.com/pokemon/cards/golbat/cp4_ja-46?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,47,Crobat,クロバット,https://scrydex.com/pokemon/cards/crobat/cp4_ja-47?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,48,Gengar-EX,ゲンガーEX,https://scrydex.com/pokemon/cards/gengar-ex/cp4_ja-48?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,49,M Gengar-EX,megaゲンガーEX,https://scrydex.com/pokemon/cards/m-gengar-ex/cp4_ja-49?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,50,Mewtwo-EX,ミュウツーEX,https://scrydex.com/pokemon/cards/mewtwo-ex/cp4_ja-50?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,51,M Mewtwo-EX,megaミュウツーEX,https://scrydex.com/pokemon/cards/m-mewtwo-ex/cp4_ja-51?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,52,M Mewtwo-EX,megaミュウツーEX,https://scrydex.com/pokemon/cards/m-mewtwo-ex/cp4_ja-52?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,53,Unown,アンノーン,https://scrydex.com/pokemon/cards/unown/cp4_ja-53?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,54,Wobbuffet,ソーナンス,https://scrydex.com/pokemon/cards/wobbuffet/cp4_ja-54?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,55,Wobbuffet BREAK,ソーナンスBREAK,https://scrydex.com/pokemon/cards/wobbuffet-break/cp4_ja-55?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,56,Deoxys,デオキシス,https://scrydex.com/pokemon/cards/deoxys/cp4_ja-56?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,57,Litwick,ヒトモシ,https://scrydex.com/pokemon/cards/litwick/cp4_ja-57?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,58,Lampent,ランプラー,https://scrydex.com/pokemon/cards/lampent/cp4_ja-58?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,59,Chandelure,シャンデラ,https://scrydex.com/pokemon/cards/chandelure/cp4_ja-59?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,60,Phantump,ボクレー,https://scrydex.com/pokemon/cards/phantump/cp4_ja-60?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,61,Trevenant,オーロット,https://scrydex.com/pokemon/cards/trevenant/cp4_ja-61?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,62,Pumpkaboo,バケッチャ,https://scrydex.com/pokemon/cards/pumpkaboo/cp4_ja-62?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,63,Gourgeist,パンプジン,https://scrydex.com/pokemon/cards/gourgeist/cp4_ja-63?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,64,Hoopa-EX,フーパEX,https://scrydex.com/pokemon/cards/hoopa-ex/cp4_ja-64?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,65,Machop,ワンリキー,https://scrydex.com/pokemon/cards/machop/cp4_ja-65?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,66,Machoke,ゴーリキー,https://scrydex.com/pokemon/cards/machoke/cp4_ja-66?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,67,Machamp,カイリキー,https://scrydex.com/pokemon/cards/machamp/cp4_ja-67?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,68,Cubone,カラカラ,https://scrydex.com/pokemon/cards/cubone/cp4_ja-68?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,69,Marowak,ガラガラ,https://scrydex.com/pokemon/cards/marowak/cp4_ja-69?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,70,Meditite,アサナン,https://scrydex.com/pokemon/cards/meditite/cp4_ja-70?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,71,Medicham,チャーレム,https://scrydex.com/pokemon/cards/medicham/cp4_ja-71?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,72,Groudon-EX,グラードンEX,https://scrydex.com/pokemon/cards/groudon-ex/cp4_ja-72?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,73,Primal Groudon-EX,ゲンシグラードンEX,https://scrydex.com/pokemon/cards/primal-groudon-ex/cp4_ja-73?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,74,Lucario-EX,ルカリオEX,https://scrydex.com/pokemon/cards/lucario-ex/cp4_ja-74?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,75,M Lucario-EX,megaルカリオEX,https://scrydex.com/pokemon/cards/m-lucario-ex/cp4_ja-75?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,76,Hawlucha,ルチャブル,https://scrydex.com/pokemon/cards/hawlucha/cp4_ja-76?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,77,Absol,アブソル,https://scrydex.com/pokemon/cards/absol/cp4_ja-77?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,78,Yveltal,イベルタル,https://scrydex.com/pokemon/cards/yveltal/cp4_ja-78?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,79,Yveltal-EX,イベルタルEX,https://scrydex.com/pokemon/cards/yveltal-ex/cp4_ja-79?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,80,Bronzor,ドーミラー,https://scrydex.com/pokemon/cards/bronzor/cp4_ja-80?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,81,Bronzong,ドータクン,https://scrydex.com/pokemon/cards/bronzong/cp4_ja-81?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,82,Heatran,ヒードラン,https://scrydex.com/pokemon/cards/heatran/cp4_ja-82?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,83,Togepi,トゲピー,https://scrydex.com/pokemon/cards/togepi/cp4_ja-83?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,84,Togetic,トゲチック,https://scrydex.com/pokemon/cards/togetic/cp4_ja-84?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,85,Togekiss,トゲキッス,https://scrydex.com/pokemon/cards/togekiss/cp4_ja-85?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,86,Florges-EX,フラージェスEX,https://scrydex.com/pokemon/cards/florges-ex/cp4_ja-86?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,87,Spritzee,シュシュプ,https://scrydex.com/pokemon/cards/spritzee/cp4_ja-87?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,88,Aromatisse,フレフワン,https://scrydex.com/pokemon/cards/aromatisse/cp4_ja-88?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,89,Xerneas,ゼルネアス,https://scrydex.com/pokemon/cards/xerneas/cp4_ja-89?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,90,Xerneas-EX,ゼルネアスEX,https://scrydex.com/pokemon/cards/xerneas-ex/cp4_ja-90?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,91,Giratina-EX,ギラティナEX,https://scrydex.com/pokemon/cards/giratina-ex/cp4_ja-91?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,92,Noivern,オンバーン,https://scrydex.com/pokemon/cards/noivern/cp4_ja-92?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,93,Kangaskhan-EX,ガルーラEX,https://scrydex.com/pokemon/cards/kangaskhan-ex/cp4_ja-93?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,94,M Kangaskhan-EX,megaガルーラEX,https://scrydex.com/pokemon/cards/m-kangaskhan-ex/cp4_ja-94?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,95,Miltank,ミルタンク,https://scrydex.com/pokemon/cards/miltank/cp4_ja-95?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,96,Rayquaza-EX,レックウザEX,https://scrydex.com/pokemon/cards/rayquaza-ex/cp4_ja-96?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,97,M Rayquaza-EX,megaレックウザEX,https://scrydex.com/pokemon/cards/m-rayquaza-ex/cp4_ja-97?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,98,Shaymin-EX,シェイミEX,https://scrydex.com/pokemon/cards/shaymin-ex/cp4_ja-98?variant=holofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,99,Noibat,オンバット,https://scrydex.com/pokemon/cards/noibat/cp4_ja-99?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,100,Escape Rope,あなぬけのヒモ,https://scrydex.com/pokemon/cards/escape-rope/cp4_ja-100?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,101,Enhanced Hammer,改造ハンマー,https://scrydex.com/pokemon/cards/enhanced-hammer/cp4_ja-101?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,102,Trainers' Mail,トレーナーズポスト,https://scrydex.com/pokemon/cards/trainers-mail/cp4_ja-102?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,103,Ultra Ball,ハイパーボール,https://scrydex.com/pokemon/cards/ultra-ball/cp4_ja-103?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,104,Battle Compressor,バトルコンプレッサー(フレア団ギア),https://scrydex.com/pokemon/cards/battle-compressor/cp4_ja-104?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,105,VS Seeker,バトルサーチャー,https://scrydex.com/pokemon/cards/vs-seeker/cp4_ja-105?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,106,Startling Megaphone,びっくりメガホン,https://scrydex.com/pokemon/cards/startling-megaphone/cp4_ja-106?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,107,Rare Candy,ふしぎなアメ,https://scrydex.com/pokemon/cards/rare-candy/cp4_ja-107?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,108,Red Card,レッドカード,https://scrydex.com/pokemon/cards/red-card/cp4_ja-108?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,109,Float Stone,かるいし,https://scrydex.com/pokemon/cards/float-stone/cp4_ja-109?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,110,Groudon Spirit Link,グラードンソウルリンク,https://scrydex.com/pokemon/cards/groudon-spirit-link/cp4_ja-110?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,111,Gengar Spirit Link,ゲンガーソウルリンク,https://scrydex.com/pokemon/cards/gengar-spirit-link/cp4_ja-111?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,112,Sceptile Spirit Link,ジュカインソウルリンク,https://scrydex.com/pokemon/cards/sceptile-spirit-link/cp4_ja-112?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,113,Beedrill Spirit Link,スピアーソウルリンク,https://scrydex.com/pokemon/cards/beedrill-spirit-link/cp4_ja-113?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,114,Mewtwo Spirit Link,ミュウツーソウルリンク,https://scrydex.com/pokemon/cards/mewtwo-spirit-link/cp4_ja-114?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,115,Manectric Spirit Link,ライボルトソウルリンク,https://scrydex.com/pokemon/cards/manectric-spirit-link/cp4_ja-115?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,116,Rayquaza Spirit Link,レックウザソウルリンク,https://scrydex.com/pokemon/cards/rayquaza-spirit-link/cp4_ja-116?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,117,Head Ringer,ヘッドノイザー(フレア団ハイパーギア),https://scrydex.com/pokemon/cards/head-ringer/cp4_ja-117?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,118,Brigette,アズサ,https://scrydex.com/pokemon/cards/brigette/cp4_ja-118?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,119,Xerosic,クセロシキ,https://scrydex.com/pokemon/cards/xerosic/cp4_ja-119?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,120,Korrina,コルニ,https://scrydex.com/pokemon/cards/korrina/cp4_ja-120?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,121,Giovanni's Scheme,サカキの計画,https://scrydex.com/pokemon/cards/giovannis-scheme/cp4_ja-121?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,122,Shauna,サナ,https://scrydex.com/pokemon/cards/shauna/cp4_ja-122?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,123,Teammates,センパイとコウハイ,https://scrydex.com/pokemon/cards/teammates/cp4_ja-123?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,124,Professor Sycamore,プラターヌ博士,https://scrydex.com/pokemon/cards/professor-sycamore/cp4_ja-124?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,125,Lysandre,フラダリ,https://scrydex.com/pokemon/cards/lysandre/cp4_ja-125?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,126,Team Flare Grunt,フレア団のしたっぱ,https://scrydex.com/pokemon/cards/team-flare-grunt/cp4_ja-126?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,127,Forest of Giant Plants,巨大植物の森,https://scrydex.com/pokemon/cards/forest-of-giant-plants/cp4_ja-127?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,128,Dimension Valley,次元の谷,https://scrydex.com/pokemon/cards/dimension-valley/cp4_ja-128?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,129,Sky Field,スカイフィールド,https://scrydex.com/pokemon/cards/sky-field/cp4_ja-129?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,130,Fighting Stadium,ファイティングスタジアム,https://scrydex.com/pokemon/cards/fighting-stadium/cp4_ja-130?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,131,Double Colorless Energy,ダブル無色エネルギー,https://scrydex.com/pokemon/cards/double-colorless-energy/cp4_ja-131?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,132,Grass Energy,基本草エネルギー,https://scrydex.com/pokemon/cards/grass-energy/cp4_ja-132?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,133,Fire Energy,基本炎エネルギー,https://scrydex.com/pokemon/cards/fire-energy/cp4_ja-133?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,134,Water Energy,基本水エネルギー,https://scrydex.com/pokemon/cards/water-energy/cp4_ja-134?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,135,Lightning Energy,基本雷エネルギー,https://scrydex.com/pokemon/cards/lightning-energy/cp4_ja-135?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,136,Psychic Energy,基本超エネルギー,https://scrydex.com/pokemon/cards/psychic-energy/cp4_ja-136?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,137,Fighting Energy,基本闘エネルギー,https://scrydex.com/pokemon/cards/fighting-energy/cp4_ja-137?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,138,Darkness Energy,基本悪エネルギー,https://scrydex.com/pokemon/cards/darkness-energy/cp4_ja-138?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,139,Colorless Energy,基本鋼エネルギー,https://scrydex.com/pokemon/cards/colorless-energy/cp4_ja-139?variant=reverseHolofoil
CP4,a4b22717-7318-403a-8743-77bfda0624d7,140,Fairy Energy,基本フェアリーエネルギー,https://scrydex.com/pokemon/cards/fairy-energy/cp4_ja-140?variant=reverseHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,1,Venusaur-EX,フシギバナEX,https://scrydex.com/pokemon/cards/venusaur-ex/cp6_ja-1?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,2,M Venusaur-EX,megaフシギバナEX,https://scrydex.com/pokemon/cards/m-venusaur-ex/cp6_ja-2?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,3,Caterpie,キャタピー,https://scrydex.com/pokemon/cards/caterpie/cp6_ja-3?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,4,Metapod,トランセル,https://scrydex.com/pokemon/cards/metapod/cp6_ja-4?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,5,Weedle,ビードル,https://scrydex.com/pokemon/cards/weedle/cp6_ja-5?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,6,Kakuna,コクーン,https://scrydex.com/pokemon/cards/kakuna/cp6_ja-6?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,7,Beedrill,スピアー,https://scrydex.com/pokemon/cards/beedrill/cp6_ja-7?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,8,Tangela,モンジャラ,https://scrydex.com/pokemon/cards/tangela/cp6_ja-8?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,9,Charmander,ヒトカゲ,https://scrydex.com/pokemon/cards/charmander/cp6_ja-9?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,10,Charmeleon,リザード,https://scrydex.com/pokemon/cards/charmeleon/cp6_ja-10?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,11,Charizard,リザードン,https://scrydex.com/pokemon/cards/charizard/cp6_ja-11?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,12,Charizard-EX,リザードンEX,https://scrydex.com/pokemon/cards/charizard-ex/cp6_ja-12?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,13,M Charizard-EX,megaリザードンEX,https://scrydex.com/pokemon/cards/m-charizard-ex/cp6_ja-13?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,14,Vulpix,ロコン,https://scrydex.com/pokemon/cards/vulpix/cp6_ja-14?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,15,Ninetales,キュウコン,https://scrydex.com/pokemon/cards/ninetales/cp6_ja-15?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,16,Ninetales BREAK,キュウコンBREAK,https://scrydex.com/pokemon/cards/ninetales-break/cp6_ja-16?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,17,Growlithe,ガーディ,https://scrydex.com/pokemon/cards/growlithe/cp6_ja-17?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,18,Arcanine,ウインディ,https://scrydex.com/pokemon/cards/arcanine/cp6_ja-18?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,19,Ponyta,ポニータ,https://scrydex.com/pokemon/cards/ponyta/cp6_ja-19?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,20,Magmar,ブーバー,https://scrydex.com/pokemon/cards/magmar/cp6_ja-20?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,21,Blastoise-EX,カメックスEX,https://scrydex.com/pokemon/cards/blastoise-ex/cp6_ja-21?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,22,M Blastoise-EX,megaカメックスEX,https://scrydex.com/pokemon/cards/m-blastoise-ex/cp6_ja-22?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,23,Poliwag,ニョロモ,https://scrydex.com/pokemon/cards/poliwag/cp6_ja-23?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,24,Poliwhirl,ニョロゾ,https://scrydex.com/pokemon/cards/poliwhirl/cp6_ja-24?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,25,Poliwrath,ニョロボン,https://scrydex.com/pokemon/cards/poliwrath/cp6_ja-25?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,26,Seel,パウワウ,https://scrydex.com/pokemon/cards/seel/cp6_ja-26?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,27,Dewgong,ジュゴン,https://scrydex.com/pokemon/cards/dewgong/cp6_ja-27?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,28,Staryu,ヒトデマン,https://scrydex.com/pokemon/cards/staryu/cp6_ja-28?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,29,Starmie,スターミー,https://scrydex.com/pokemon/cards/starmie/cp6_ja-29?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,30,Starmie BREAK,スターミーBREAK,https://scrydex.com/pokemon/cards/starmie-break/cp6_ja-30?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,31,Magikarp,コイキング,https://scrydex.com/pokemon/cards/magikarp/cp6_ja-31?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,32,Gyarados,ギャラドス,https://scrydex.com/pokemon/cards/gyarados/cp6_ja-32?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,33,Pikachu,ピカチュウ,https://scrydex.com/pokemon/cards/pikachu/cp6_ja-33?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,34,Raichu,ライチュウ,https://scrydex.com/pokemon/cards/raichu/cp6_ja-34?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,35,Magnemite,コイル,https://scrydex.com/pokemon/cards/magnemite/cp6_ja-35?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,36,Magneton,レアコイル,https://scrydex.com/pokemon/cards/magneton/cp6_ja-36?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,37,Voltorb,ビリリダマ,https://scrydex.com/pokemon/cards/voltorb/cp6_ja-37?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,38,Electrode,マルマイン,https://scrydex.com/pokemon/cards/electrode/cp6_ja-38?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,39,Electabuzz,エレブー,https://scrydex.com/pokemon/cards/electabuzz/cp6_ja-39?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,40,Zapdos,サンダー,https://scrydex.com/pokemon/cards/zapdos/cp6_ja-40?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,41,Nidoran ♂,ニドラン♂,https://scrydex.com/pokemon/cards/nidoran-/cp6_ja-41?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,42,Nidorino,ニドリーノ,https://scrydex.com/pokemon/cards/nidorino/cp6_ja-42?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,43,Nidoking,ニドキング,https://scrydex.com/pokemon/cards/nidoking/cp6_ja-43?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,44,Nidoking BREAK,ニドキングBREAK,https://scrydex.com/pokemon/cards/nidoking-break/cp6_ja-44?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,45,Gastly,ゴース,https://scrydex.com/pokemon/cards/gastly/cp6_ja-45?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,46,Haunter,ゴースト,https://scrydex.com/pokemon/cards/haunter/cp6_ja-46?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,47,Drowzee,スリープ,https://scrydex.com/pokemon/cards/drowzee/cp6_ja-47?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,48,Koffing,ドガース,https://scrydex.com/pokemon/cards/koffing/cp6_ja-48?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,49,Mewtwo,ミュウツー,https://scrydex.com/pokemon/cards/mewtwo/cp6_ja-49?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,50,Mewtwo-EX,ミュウツーEX,https://scrydex.com/pokemon/cards/mewtwo-ex/cp6_ja-50?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,51,Mew,ミュウ,https://scrydex.com/pokemon/cards/mew/cp6_ja-51?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,52,Sandshrew,サンド,https://scrydex.com/pokemon/cards/sandshrew/cp6_ja-52?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,53,Diglett,ディグダ,https://scrydex.com/pokemon/cards/diglett/cp6_ja-53?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,54,Dugtrio,ダグトリオ,https://scrydex.com/pokemon/cards/dugtrio/cp6_ja-54?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,55,Machop,ワンリキー,https://scrydex.com/pokemon/cards/machop/cp6_ja-55?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,56,Machoke,ゴーリキー,https://scrydex.com/pokemon/cards/machoke/cp6_ja-56?variant=firstEdition
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,57,Machamp,カイリキー,https://scrydex.com/pokemon/cards/machamp/cp6_ja-57?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,58,Machamp BREAK,カイリキーBREAK,https://scrydex.com/pokemon/cards/machamp-break/cp6_ja-58?variant=firstEditionHolofoil
CP6,13ac4f0e-0e0f-4ab3-9fa0-933a49903236,59,Onix,イワーク,https://scrydex.com/pokemon/cards/onix/cp6_ja-59?variant=firstEdition
