id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,_numkey
9e175bd8-73e1-437d-adda-bef0c91887c9,2e3e2cf1-be86-4808-87f7-fe01973f0325,クレッフィ,クレッフィ,264,,holo,"https://images.scrydex.com/pokemon/swsh8-264/small"",""medium"":""https://images.scrydex.com/pokemon/swsh8-264/medium"",""large"":""https://images.scrydex.com/pokemon/swsh8-264/large""}],""expansion"":{""id"":""swsh8"",""name"":""Fusion",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-264,70,Pokemon,"[""Psychic""]",Basic,yuu,G,昔の 貴族は 金庫の カギを 管理させる クレッフィを 代々 引き継ぎ 大切に 扱った。,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""ねらいおとす"",""effectJa"":""ダメージを与える前に、相手のバトルポケモンについている「ポケモンのどうぐ」をトラッシュする。""}]","[{""type"":""Ability"",""nameJa"":""いたずらロック"",""effectJa"":""このポケモンがバトル場にいるかぎり、おたがいの場のたねポケモンの特性（「いたずらロック」をのぞく）は、すべてなくなる。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],1,[707],,,264
10f880e9-c447-4924-bf4d-d7e4b2ee38b8,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミミッキュ,ミミッキュ,265,,holo,"https://images.scrydex.com/magicthegathering/HOB-265/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-265/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-265/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-265,70,Pokemon,"[""Psychic""]",Basic,Nelnal,G,陽の 当たらない 暗がりに 棲む。 人前に 出るときは ピカチュウに 似せた 布で 全身を 隠す。,"[{""cost"":[""Psychic"",""Colorless""],""damage"":null,""nameJa"":""ゴーストアイ"",""effectJa"":""相手のバトルポケモンに、ダメカンを7個のせる。""}]","[{""type"":""Ability"",""nameJa"":""しんぴのまもり"",""effectJa"":""このポケモンは、相手の「ポケモンex・V」からワザのダメージを受けない。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],1,[778],,,265
988e8687-f50a-41eb-bee3-6a7c016fb6f1,2e3e2cf1-be86-4808-87f7-fe01973f0325,パピモッチ,パピモッチ,266,,holo,"https://images.scrydex.com/magicthegathering/HOB-266/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-266/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-266/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-266,50,Pokemon,"[""Psychic""]",Basic,sowsow,G,しっとり すべすべの 触り心地。 吐息に 含まれている 酵母で まわりのものを 発酵させる。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""うしろげり"",""effectJa"":null}]",[],"[{""type"":""Metal"",""value"":""×2""}]",[],1,[926],,,266
939ccbbc-f46e-492e-b4c0-37f0d449c85f,2e3e2cf1-be86-4808-87f7-fe01973f0325,バウッツェル,バウッツェル,267,,holo,"https://images.scrydex.com/magicthegathering/HOB-267/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-267/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-267/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-267,90,Pokemon,"[""Psychic""]",Stage1,Sanosuke Sakuma,G,体から 放つ 良い香りが 小麦の 成長を 助けるため 農村で 大切にされてきた。,"[{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":100,""nameJa"":""とびだしヘッド"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""こんがりボディ"",""effectJa"":""このポケモンは、相手のポケモンからワザのダメージを受けず、やけどにならない。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],1,[927],,,267
9e733405-1262-491b-88e9-5f99e7f19d02,2e3e2cf1-be86-4808-87f7-fe01973f0325,ソウブレイズ,ソウブレイズ,268,,holo,"https://images.scrydex.com/magicthegathering/HOB-268/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-268/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-268/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-268,140,Pokemon,"[""Psychic""]",Stage1,Kouki Saitou,G,両腕の 炎の剣は 志半ばで 力つきた 剣士の 怨念で 燃え上がる。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":50,""nameJa"":""ライフサッカー"",""effectJa"":""このポケモンのHPを「30」回復する。""},{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":""100+"",""nameJa"":""とうしのたいけん"",""effectJa"":""相手のバトルポケモンが「ポケモンex・V」なら、100ダメージ追加。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",2,[937],,,268
2782789d-6a74-4864-8a9e-64933914222e,2e3e2cf1-be86-4808-87f7-fe01973f0325,ベラカス,ベラカス,269,,holo,"https://images.scrydex.com/magicthegathering/HOB-269/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-269/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-269/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-269,70,Pokemon,"[""Psychic""]",Stage1,Nelnal,G,玉を 支える 体は ほとんど 動かないため 本体は 玉の中にいると 考えられている。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""さいきのいのり"",""effectJa"":""自分のトラッシュからポケモンを1枚選び、ベンチに出す。""},{""cost"":[""Psychic"",""Psychic""],""damage"":50,""nameJa"":""サイケこうせん"",""effectJa"":""相手のバトルポケモンをこんらんにする。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[954],,,269
b8cdb0c4-2c77-4959-8a50-47be07c25101,2e3e2cf1-be86-4808-87f7-fe01973f0325,ヒラヒナ,ヒラヒナ,270,,holo,"https://images.scrydex.com/magicthegathering/HOB-270/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-270/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-270/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-270,30,Pokemon,"[""Psychic""]",Basic,Kyoko Umemoto,G,お腹の ヒラヒラから 放射する サイコパワーで わずか １センチだけ つま先が 地面から 浮いている。,"[{""cost"":[""Psychic"",""Colorless""],""damage"":20,""nameJa"":""ねんりき"",""effectJa"":""コインを1回投げオモテなら、相手のバトルポケモンをマヒにする。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[955],,,270
39483c05-cd0f-4077-8852-2765c40f1944,2e3e2cf1-be86-4808-87f7-fe01973f0325,カヌチャン,カヌチャン,271,,holo,"https://images.scrydex.com/magicthegathering/HOB-271/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-271/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-271/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-271,60,Pokemon,"[""Psychic""]",Basic,yuu,G,手作りの ハンマーを 振りまわして 身を 守るが 金属を 食べる ポケモンには よく 奪われる。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""てつクズひろい"",""effectJa"":""自分のトラッシュからグッズを1枚選び、相手に見せて、手札に加える。""},{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":30,""nameJa"":""ようせいのかぜ"",""effectJa"":null}]",[],"[{""type"":""Metal"",""value"":""×2""}]",[],1,[957],,,271
e4d837f8-d98a-44d1-9994-132dc41565d7,2e3e2cf1-be86-4808-87f7-fe01973f0325,ナカヌチャン,ナカヌチャン,272,,holo,"https://images.scrydex.com/magicthegathering/HOB-272/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-272/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-272/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-272,90,Pokemon,"[""Psychic""]",Stage1,Yuu Nishida,G,大きくて 頑丈な ハンマーを 作るために キリキザンの 群れを 襲って 金属を 集める。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""30+"",""nameJa"":""じゃれつく"",""effectJa"":""コインを1回投げオモテなら、30ダメージ追加。""},{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":60,""nameJa"":""ふんさいプレス"",""effectJa"":""このワザのダメージは、相手のバトルポケモンにかかっている効果を計算しない。""}]",[],"[{""type"":""Metal"",""value"":""×2""}]",[],2,[958],,,272
7b4e92d4-ae6b-4448-aec7-8790116150f6,2e3e2cf1-be86-4808-87f7-fe01973f0325,デカヌチャン,デカヌチャン,273,,holo,"https://images.scrydex.com/magicthegathering/HOB-273/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-273/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-273/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-273,140,Pokemon,"[""Psychic""]",Stage2,Kagemaru Himeno,G,知能が 高く とても 豪快。 ハンマーで 岩を 殴り飛ばして 空飛ぶ アーマーガアを 狙う。,"[{""cost"":[""Psychic"",""Colorless""],""damage"":""90+"",""nameJa"":""スペシャルハンマー"",""effectJa"":""このポケモンに特殊エネルギーがついているなら、90ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""そざいあつめ"",""effectJa"":""自分の番に、自分の手札を1枚トラッシュするなら、1回使える。自分の山札を3枚引く。""}]","[{""type"":""Metal"",""value"":""×2""}]",[],2,[959],,,273
69cd924e-349f-416a-b2a3-4b4c4676b952,2e3e2cf1-be86-4808-87f7-fe01973f0325,ハカドッグ,ハカドッグ,275,,holo,"https://images.scrydex.com/magicthegathering/HOB-275/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-275/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-275/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-275,140,Pokemon,"[""Psychic""]",Stage1,Shin Nagasawa,G,大切に 弔われた ポケモンが 生まれ変わった 姿。 頭の 突起を 触られるのは 嫌い。,"[{""cost"":[""Psychic"",""Psychic""],""damage"":""80+"",""nameJa"":""おはかまいり"",""effectJa"":""自分のトラッシュにあるポケモンの枚数×10ダメージ追加。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",3,[972],,,275
bfca9079-86b5-488c-afc2-309dbf8721b8,2e3e2cf1-be86-4808-87f7-fe01973f0325,マンキー,マンキー,276,,holo,"https://images.scrydex.com/magicthegathering/HOB-276/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-276/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-276/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-276,60,Pokemon,"[""Fighting""]",Basic,nagimiso,G,普段は 機嫌が 良くても ちょっとしたことで いきなり 暴れだすから 怖いのだ。,"[{""cost"":[""Fighting""],""damage"":30,""nameJa"":""さるなぐり"",""effectJa"":""このポケモンにも10ダメージ。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],1,[56],,,276
e61b430d-7ba9-410a-adb4-f4110cc8445f,2e3e2cf1-be86-4808-87f7-fe01973f0325,オコリザル,オコリザル,277,,holo,"https://images.scrydex.com/magicthegathering/HOB-277/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-277/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-277/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-277,90,Pokemon,"[""Fighting""]",Stage1,Scav,G,ある研究者の 学説では モンスターボールの 中でも オコリザルは 怒っているらしい。,"[{""cost"":[""Fighting""],""damage"":70,""nameJa"":null,""effectJa"":""このポケモンにも20ダメージ。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],1,[57],,,277
c854c37f-bab3-46c4-8992-17dce1017ec1,2e3e2cf1-be86-4808-87f7-fe01973f0325,コノヨザル,コノヨザル,278,,holo,"https://images.scrydex.com/magicthegathering/HOB-278/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-278/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-278/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-278,140,Pokemon,"[""Fighting""]",Stage2,Hitoshi Ariga,G,心に 秘めた 怒りのパワーを こぶしに 込めて 叩きつけると 相手を 骨の髄から 砕く。,"[{""cost"":[""Fighting""],""damage"":""70×"",""nameJa"":""ふんどのこぶし"",""effectJa"":""相手がすでにとったサイドの枚数×70ダメージ。""},{""cost"":[""Fighting"",""Fighting""],""damage"":170,""nameJa"":""ダイナマイトパンチ"",""effectJa"":""このポケモンにも50ダメージ。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],2,[979],,,278
81a5aa36-02a8-48ef-a337-2344d83663c6,2e3e2cf1-be86-4808-87f7-fe01973f0325,パルデア ケンタロス,パルデアケンタロス,279,,holo,"https://images.scrydex.com/magicthegathering/HOB-279/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-279/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-279/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-279,130,Pokemon,"[""Fighting""]",Basic,nagimiso,G,ぶ厚く 力強い 筋肉と 気性の 荒さが 特徴。 コンバット種と 呼ばれる。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""20+"",""nameJa"":""いかりのつの"",""effectJa"":""このポケモンにのっているダメカンの数×10ダメージ追加。""},{""cost"":[""Fighting"",""Fighting"",""Colorless""],""damage"":130,""nameJa"":""コンバットタックル"",""effectJa"":""このポケモンにも30ダメージ。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],2,[128],,,279
a385c5c2-6e95-47dc-b43e-8999eda110d6,2e3e2cf1-be86-4808-87f7-fe01973f0325,リオル,リオル,280,,holo,"https://images.scrydex.com/magicthegathering/HOB-280/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-280/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-280/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-280,70,Pokemon,"[""Fighting""]",Basic,sowsow,G,仲間同士で 波動を 出して コミュニケーションを とっている。 一晩中 走り続けられる。,"[{""cost"":[""Fighting""],""damage"":10,""nameJa"":""パンチ"",""effectJa"":null},{""cost"":[""Fighting"",""Colorless""],""damage"":50,""nameJa"":""とつげき"",""effectJa"":""このポケモンにも20ダメージ。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],1,[447],,,280
3d5bb2d4-84b3-4d7d-9b51-c0d06b6195ca,2e3e2cf1-be86-4808-87f7-fe01973f0325,ルカリオ,ルカリオ,281,,holo,"https://images.scrydex.com/magicthegathering/HOB-281/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-281/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-281/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-281,130,Pokemon,"[""Fighting""]",Stage1,Shin Nagasawa,G,波動を キャッチすることで 見えない 相手の 姿でも 見えると 言われている。,"[{""cost"":[""Fighting""],""damage"":""30+"",""nameJa"":""アベンジナックル"",""effectJa"":""前の相手の番に、ワザのダメージで、自分のポケモンがきぜつしていたなら、120ダメージ追加。""},{""cost"":[""Fighting"",""Colorless"",""Colorless""],""damage"":120,""nameJa"":""かそくづき"",""effectJa"":""次の自分の番、このポケモンは「かそくづき」が使えない。""}]",[],"[{""type"":""Psychic"",""value"":""×2""}]",[],2,[448],,,281
2011a608-996a-4d31-98c0-85018548aed0,2e3e2cf1-be86-4808-87f7-fe01973f0325,ルチャブル,ルチャブル,282,,holo,"https://images.scrydex.com/magicthegathering/HOB-282/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-282/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-282/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-282,70,Pokemon,"[""Fighting""]",Basic,Souichirou Gunjima,G,翼を 使い 軽やかに 跳び 相手を 華麗に 仕留める 技は 生まれ育った 森で 磨かれる。,"[{""cost"":[""Fighting"",""Colorless"",""Colorless""],""damage"":70,""nameJa"":""つばさでうつ"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""フライングエントリー"",""effectJa"":""自分の番に、このカードを手札からベンチに出したとき、1回使える。相手のベンチポケモン2匹に、それぞれダメカンを1個のせる。""}]","[{""type"":""Psychic"",""value"":""×2""}]",[],1,[701],,,282
