id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,_numkey,numeric_card_number
95ad697a-e39a-48b7-98e7-b436a2f736b7,2e3e2cf1-be86-4808-87f7-fe01973f0325,パフュートン,パフュートン,316,,holo,"https://images.scrydex.com/magicthegathering/HOB-316/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-316/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-316/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-316,130,Pokemon,"[""Colorless""]",Stage1,Misa Tsutsui,G,花のような 香りを 振りまく。 筋肉が 発達した 脚は 軽く ５メートルを 飛び越える。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":null,""nameJa"":""えりすぐり"",""effectJa"":""コインを3回投げ、オモテの数ぶんまで、自分のトラッシュから好きなカードを選び、相手に見せて、手札に加える。""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":70,""nameJa"":""パフュームプレス"",""effectJa"":""相手のバトルポケモンをこんらんにする。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],2,[916],,,316,316
afe9dcfa-a5c5-48a3-9400-c3e731f6b5fd,2e3e2cf1-be86-4808-87f7-fe01973f0325,ワッカネズミ,ワッカネズミ,317,,holo,"https://images.scrydex.com/magicthegathering/HOB-317/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-317/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-317/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-317,30,Pokemon,"[""Colorless""]",Basic,Lee HyunJung,G,息の合った コンビネーションで 巣の 材料に なりそうなものを 前歯で 切り出して 運び去る。,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""もってくる"",""effectJa"":""自分の山札を2枚引く。""},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":30,""nameJa"":""ひっぱたく"",""effectJa"":null}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[924],,,317,317
12da38b7-afa3-4dcf-a641-4dc00756ab06,2e3e2cf1-be86-4808-87f7-fe01973f0325,イッカネズミ,イッカネズミ,318,,holo,"https://images.scrydex.com/magicthegathering/HOB-318/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-318/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-318/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-318,70,Pokemon,"[""Colorless""]",Stage1,Shigenori Negishi,G,大きな ２匹が 子どもたちを 守りながら 戦う。 強い 相手には 全員で 立ち向かう。,"[{""cost"":[""Colorless""],""damage"":40,""nameJa"":""ビンタ"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless""],""damage"":""70×"",""nameJa"":""ファミリーアタック"",""effectJa"":""自分の場の「イッカネズミ」の数×70ダメージ。""}]",[],"[{""type"":""Fighting"",""value"":""×2""}]",[],1,[925],,,318,318
7ecee3ef-fe5a-4c70-9c14-9d980d58a138,2e3e2cf1-be86-4808-87f7-fe01973f0325,カラミンゴ,カラミンゴ,319,,holo,"https://images.scrydex.com/magicthegathering/HOB-319/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-319/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-319/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-319,110,Pokemon,"[""Colorless""]",Basic,Akira Komayama,G,お腹に 溜めた エネルギーが くちばしから 漏れないように 首を 根元で 結んでいるらしい。,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""20×"",""nameJa"":""だんけつのつばさ"",""effectJa"":""自分のトラッシュにある、ワザ「だんけつのつばさ」を持つポケモンの枚数×20ダメージ。""}]","[{""type"":""Ability"",""nameJa"":""いっきにむれる"",""effectJa"":""自分の番に、このカードを手札からベンチに出したとき、1回使える。自分の山札から「カラミンゴ」を3枚まで選び、相手に見せて、手札に加える。そして山札を切る。""}]","[{""type"":""Lightning"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[973],,,319,319
54e65dd5-21a2-43ad-91ce-caa06ffc5453,2e3e2cf1-be86-4808-87f7-fe01973f0325,フォレトスex,フォレトスex,320,,holo,"https://images.scrydex.com/magicthegathering/HOB-320/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-320/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-320/large""}],""rulings"":[],""printings"":[""10E"",""2ED"",""2XM"",""30A"",""3ED"",""40K"",""4BB"",""4ED"",""5ED"",""6ED"",""7ED"",""8ED"",""9ED"",""ACR"",""AFR"",""AKH"",""AKR"",""ALA"",""ANA"",""ANB"",""ARC"",""ATH"",""AVR"",""BBD"",""BFZ"",""BLB"",""BRB"",""BRC"",""BRO"",""C13"",""C14"",""C15"",""C16"",""C17"",""C18"",""C19"",""CED"",""CEI"",""CHK"",""CLB"",""CLU"",""CM2"",""CMA"",""CMD"",""CMM"",""CMR"",""CST"",""DDC"",""DDE"",""DDF"",""DDG"",""DDH"",""DDI"",""DDK"",""DDL"",""DDN"",""DDO"",""DDP"",""DDQ"",""DFT"",""DMR"",""DMU"",""DOM"",""DSK"",""DTK"",""DVD"",""E01"",""ECL"",""ELD"",""EOE"",""FBB"",""FDN"",""FIC"",""FIN"",""FRF"",""G17"",""GK1"",""GK2"",""GN2"",""GN3"",""GNT"",""GRN"",""GS1"",""H09"",""HBG"",""HOB"",""HOP"",""HOU"",""ICE"",""IKO"",""INR"",""INV"",""ISD"",""ITP"",""J14"",""J22"",""J25"",""JMP"",""KHM"",""KLD"",""KLR"",""KTK"",""LCI"",""LEA"",""LEB"",""LRW"",""LTR"",""M10"",""M11"",""M12"",""M13"",""M14"",""M15"",""M19"",""M20"",""M21"",""MBS"",""MD1"",""ME1"",""ME3"",""MH2"",""MH3"",""MID"",""MIR"",""MKM"",""MMQ"",""MOM"",""MRD"",""MSC"",""MSH"",""NEO"",""NPH"",""ODY"",""OLEP"",""ONE"",""ONS"",""ORI"",""OTJ"",""P02"",""P23"",""PAL00"",""PAL01"",""PAL03"",""PAL04"",""PAL05"",""PAL06"",""PAL99"",""PALP"",""PANA"",""PARL"",""PC2"",""PCA"",""PDGM"",""PELP"",""PF19"",""PF20"",""PGPX"",""PGRU"",""PIP"",""PL26"",""PLST"",""PMPS"",""PMPS06"",""PMPS07"",""PMPS08"",""PMPS09"",""PMPS10"",""PMPS11"",""POR"",""PPP1"",""PRM"",""PRW2"",""PRWK"",""PS11"",""PSAL"",""PSS2"",""PSS3"",""PSS4"",""PTC"",""PTK"",""PZ2"",""RAV"",""REX"",""RIX"",""RNA"",""ROE"",""RQS"",""RTR"",""S99"",""SCD"",""SHM"",""SIR"",""SLD"",""SLP"",""SNC"",""SOI"",""SOM"",""SOS"",""SPM"",""STX"",""SUM"",""TD0"",""TD2"",""TDM"",""THB"",""THS"",""TLA"",""TLE"",""TMP"",""TMT"",""TPR"",""TSP"",""UGL"",""UND"",""UNF"",""UNH"",""USG"",""UST"",""VOW"",""WAR"",""WC00"",""WC02"",""WC03"",""WC04"",""WC97"",""WC98"",""WHO"",""WOE"",""XANA"",""XLN"",""ZEN"",""ZNR""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-320,270,Pokemon,"[""Grass""]",Stage1,5ban Graphics,G,,"[{""cost"":[""Grass"",""Grass""],""damage"":120,""nameJa"":""ガードプレス"",""effectJa"":""次の相手の番、このポケモンが受けるワザのダメージは「-30」される。""}]","[{""type"":""Ability"",""nameJa"":""ばくれつエナジー"",""effectJa"":""自分の番に1回使えて、使ったなら、このポケモンをきぜつさせる。自分の山札から「基本エネルギー」を5枚まで選び、自分のポケモンに好きなようにつける。そして山札を切る。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],3,[],,,320,320
5e4fd77d-e801-4fe8-aacb-e051c4ace774,2e3e2cf1-be86-4808-87f7-fe01973f0325,マスカーニャex,マスカーニャex,321,,holo,"https://images.scrydex.com/magicthegathering/HOB-321/small"",""medium"":""https://images.scrydex.com/magicthegathering/HOB-321/medium"",""large"":""https://images.scrydex.com/magicthegathering/HOB-321/large""}],""rulings"":[],""printings"":[""HOB""],""availability"":[""arena"",""mtgo"",""paper""],""expansion"":{""id"":""HOB"",""name"":""The",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-321,310,Pokemon,"[""Grass""]",Stage2,5ban Graphics,G,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""100+"",""nameJa"":""スクラッチネイル"",""effectJa"":""相手のバトルポケモンにダメカンがのっているなら、120ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""ブーケマジック"",""effectJa"":""自分の番に、自分の手札から「基本エネルギー」を1枚トラッシュするなら、1回使える。相手のベンチポケモン1匹に、ダメカンを3個のせる。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],2,[],,,321,321
ceac7555-d6eb-49cb-9575-96b5595f7976,2e3e2cf1-be86-4808-87f7-fe01973f0325,リククラゲex,リククラゲex,322,,holo,"https://images.scrydex.com/magicthegathering/MSH-322/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-322/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-322/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-322,270,Pokemon,"[""Grass""]",Stage1,5ban Graphics,G,,"[{""cost"":[""Grass"",""Grass""],""damage"":""80+"",""nameJa"":""コロニーラッシュ"",""effectJa"":""自分のベンチのエネルギーがついているポケモンの数×40ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""まもりのきんし"",""effectJa"":""このポケモンがいるかぎり、エネルギーがついている自分のポケモン全員は、相手のポケモンが使うワザの効果を受けない。（すでに受けている効果は、なくならない。）""}]","[{""type"":""Fire"",""value"":""×2""}]",[],2,[],,,322,322
ec2ad8c6-d4ff-4faa-b0b8-44be7918e72e,2e3e2cf1-be86-4808-87f7-fe01973f0325,クエスパトラex,クエスパトラex,323,,holo,"https://images.scrydex.com/magicthegathering/MSH-323/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-323/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-323/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-323,260,Pokemon,"[""Grass""]",Stage1,takuyoa,G,,"[{""cost"":[""Psychic""],""damage"":""30+"",""nameJa"":""サイコボール"",""effectJa"":""おたがいのバトルポケモンについているエネルギーの数×30ダメージ追加。""}]","[{""type"":""Ability"",""nameJa"":""まばゆいしせん"",""effectJa"":""このポケモンがバトル場にいるかぎり、相手のバトルポケモンは、ワザを使うためのエネルギーが、エネルギー1個ぶん多くなる。""}]","[{""type"":""Fire"",""value"":""×2""}]",[],1,[],,,323,323
0b4d1c9b-b617-4fe3-a07f-818d35aa24d7,2e3e2cf1-be86-4808-87f7-fe01973f0325,ラウドボーンex,ラウドボーンex,324,,holo,"https://images.scrydex.com/magicthegathering/MSH-324/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-324/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-324/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-324,340,Pokemon,"[""Fire""]",Stage2,5ban Graphics,G,,"[{""cost"":[""Fire""],""damage"":50,""nameJa"":""かつりょくのうた"",""effectJa"":""自分のポケモン全員のHPを、それぞれ「30」回復する。""},{""cost"":[""Fire"",""Fire""],""damage"":""270-"",""nameJa"":""バーニングボイス"",""effectJa"":""このポケモンにのっているダメカンの数×10ダメージぶん、このワザのダメージは小さくなる。""}]",[],"[{""type"":""Water"",""value"":""×2""}]",[],3,[],,,324,324
eff67dcf-260d-4872-b896-c4cbf214fe7e,2e3e2cf1-be86-4808-87f7-fe01973f0325,ウェーニバルex,ウェーニバルex,325,,holo,"https://images.scrydex.com/magicthegathering/MSH-325/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-325/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-325/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-325,320,Pokemon,"[""Water""]",Stage2,5ban Graphics,G,,"[{""cost"":[""Water""],""damage"":60,""nameJa"":""エキサイトサンバ"",""effectJa"":""このポケモンをベンチポケモンと入れ替える。その後、相手は相手自身のバトルポケモンをベンチポケモンと入れ替える。""},{""cost"":[""Water"",""Colorless""],""damage"":230,""nameJa"":""スクリューシュート"",""effectJa"":""このポケモンについているエネルギーを2個選び、手札にもどす。""}]",[],"[{""type"":""Lightning"",""value"":""×2""}]",[],2,[],,,325,325
069d91a7-f600-4e71-92d5-b69612193352,2e3e2cf1-be86-4808-87f7-fe01973f0325,フーディンex,フーディンex,326,,holo,"https://images.scrydex.com/magicthegathering/MSH-326/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-326/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-326/large""}],""rulings"":[],""printings"":[""MSH"",""PSPL""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-326,310,Pokemon,"[""Psychic""]",Stage2,PLANETA Tsuji,G,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":""90+"",""nameJa"":""マインドジャック"",""effectJa"":""相手のベンチポケモンの数×30ダメージ追加。""},{""cost"":[""Psychic"",""Psychic""],""damage"":120,""nameJa"":""ディメンションハンド"",""effectJa"":""このワザは、このポケモンがベンチにいても使える。""}]",[],"[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",1,[],,,326,326
2dddcada-5e42-4abf-9416-ded83772c2cc,2e3e2cf1-be86-4808-87f7-fe01973f0325,ミュウex,ミュウex,327,,holo,"https://images.scrydex.com/magicthegathering/MSH-327/small"",""medium"":""https://images.scrydex.com/magicthegathering/MSH-327/medium"",""large"":""https://images.scrydex.com/magicthegathering/MSH-327/large""}],""rulings"":[],""printings"":[""MSH""],""availability"":[""mtgo"",""paper""],""expansion"":{""id"":""MSH"",""name"":""Marvel",Scrydex public web image / rescue 2026-08-29,True,2026-08-28 04:31:24.823418+00:00,2026-08-29 14:06:15.492862+00:00,SV4a-327,180,Pokemon,"[""Psychic""]",Basic,aky CG Works,G,,"[{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""ゲノムハック"",""effectJa"":""相手のバトルポケモンが持っているワザを1つ選び、このワザとして使う。""}]","[{""type"":""Ability"",""nameJa"":""リスタート"",""effectJa"":""自分の番に1回使える。自分の手札が3枚になるように、山札を引く。""}]","[{""type"":""Darkness"",""value"":""×2""}]","[{""type"":""Fighting"",""value"":""-30""}]",0,[],,,327,327
