id,set_id,name,name_normalized,card_number,rarity,variant,image_url,image_source_note,is_active,created_at,updated_at,tcgdex_id,hp,category,types,stage,illustrator,regulation_mark,description_ja,attacks,abilities,weaknesses,resistances,retreat,dex_ids,set_order,pokedex_number,image_dhash
37c71098-4a70-4466-a66c-b505e7002763,3ce9972f-bcba-446b-a9db-53f20f80398e,アノプスδ-デルタ種,アノプスδ-デルタ種,045,●,normal,https://images.scrydex.com/pokemon/pcg7_ja-45/large,Scrydex public card image (pcg7_ja),True,2026-08-28 04:31:03.092998+00:00,2026-08-30 05:24:16.335802+00:00,PCG7-045,70,Pokemon,"[""Metal""]",Stage1,,,,"[{""cost"":[""Metal""],""damage"":20,""nameJa"":""金属爪"",""effectJa"":null},{""cost"":[""Colorless"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""上昇する突進"",""effectJa"":""コインをひっくり返します。頭の場合、この攻撃は30ダメージに加えて20ダメージを与えます。""}]",[],[],[],1,[347],45,,16da99c0072724e8
48132d72-90d1-4945-9bf2-b8eac1d140ea,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,045,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-45/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-045,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""対戦相手の廃棄パイルを検索して、サポーターカードを使用し、この攻撃の効果としてそのカードの効果を使用します。 （サポーターカードは相手の廃棄パイルに残ります。）""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],45,,8666aa923ce6e41e
bdc4826c-bd23-438e-bb8b-8b73211b692b,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,049,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-49/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-049,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""ダメージがあるポケモンの数をカウントします。その多くのダメージカウンターを防御ポケモンに置きます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],49,,8e8eba363ce6f21e
5fd052be-d692-4b92-9ab8-7d5f7ba4d665,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,051,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-51/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-051,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""対戦相手のベンチポケモンの1つを防御ポケモンの1つに切り替えます。対戦相手は、防御するポケモンを選択して切り替えます。新しい防御ポケモンは今や燃え、混乱しています。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],51,,8eb8ba9a9ce6f21c
25ba5466-14c7-4836-bc5b-5829006bc70b,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,048,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-48/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-048,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":10,""nameJa"":""隠された力"",""effectJa"":""3コインをフリップします。それらの1つが頭の場合、防御ポケモンは今眠っています。それらの2つがヘッドである場合、防御するポケモンは今混乱しています。それらのすべてがヘッドである場合、防御ポケモンは現在麻痺しています。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],48,,8786b62e1ce6e61c
79bfcf22-b844-4840-9cde-1892038c734c,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,053,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-53/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-053,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":20,""nameJa"":""隠された力"",""effectJa"":""プレイ中のスタジアムカードを捨てることができます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],53,,9723a3171ce6621c
80b69a75-c350-453e-bfc3-93b9f6e2883e,79de8102-f556-4f51-b67b-226974cd588d,ニョロモ,ニョロモ,021,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-21/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-021,50,Pokemon,"[""Water""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""催眠"",""effectJa"":""防御ポケモンは今眠っています。""},{""cost"":[""Water""],""damage"":10,""nameJa"":""波のスプラッシュ"",""effectJa"":null}]",[],[],[],1,[60],21,,86b1cae22d67830e
c9283520-20cd-4d46-89c3-73f8e6df8044,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,054,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-54/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-054,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""コインをひっくり返します。頭の場合は、ダメージを塗るポケモンにダメージカウンターを入れて、ノックアウトから10 hp離れています。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],54,,06f6acaa14e6601e
06db4bd9-e3dc-4b99-8521-77f203c0f1e7,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,050,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-50/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-050,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""デッキを最大2枚のポケモンツールカードで検索し、ポケモンのいずれかに添付します（ポケモンツールが既に取り付けられているポケモンを除く）。その後、デッキをシャッフルします。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],50,,8ef26a2c1ce6e41e
9b2a22ae-72e3-47e0-baa5-2d472c91f2c3,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,055,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-55/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-055,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""ポケモンの1匹から進化するカードをデッキで検索し、そのポケモンに置いてください。 （これはポケモンの進化としてカウントされます。）もしそうなら、1つのダメージカウンターを使用していない。その後、デッキをシャッフルします。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],55,,8692b0a21ce6d41e
a0124760-a05f-4b4b-8284-fb9ae24d9521,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,056,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-56/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-056,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""Unownから5つのダメージカウンターを削除します。 （5歳未満の場合はすべて5歳未満の場合）""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],56,,8ec28ebe1ce6f01c
891e3cdb-ec3c-404f-859e-8384d998c67d,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,052,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-52/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-052,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""コインをひっくり返します。ヘッドの場合、防御ポケモンの人とはすべて、すべてのダメージカウンターを切り替えてください。 （この攻撃の影響が防止された場合、この攻撃は何もしません。）""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],52,,8eee863a1ce6601c
286c59af-d167-4c37-abb8-af6e63b60fa5,79de8102-f556-4f51-b67b-226974cd588d,イーブイ,イーブイ,079,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-79/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-079,40,Pokemon,"[""Colorless""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""尾のwhap"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""エネルギーの進化"",""effectJa"":""手からイービーにエネルギーカードを取り付けるたびに、Eeveeに接続したエネルギーカードと同じタイプのEeveeから進化するカードをデッキを検索することができます。そのカードをEeveeに置きます。 （これは進化するEeveeとしてカウントされます。）その後、デッキをシャッフルします。攻撃の効果の一部としてEeveeにエネルギーカードを取り付ける場合、このパワーは使用できません。""}]",[],[],1,[133],79,,86928a9c9ce6620c
9082ade6-ffb4-4d75-b8a0-b2578b71375b,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,060,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-60/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-060,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Psychic""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""防衛ポケモンにポケパワーまたはポケボディがある場合は、対戦相手のポケモンの1つに最大2つの基本エネルギーカードを選択し、防御するポケモンに取り付けます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],60,,8686cc9c34e6f61c
5fd38526-d91f-45b9-bb73-557c943de82a,87fe2833-504e-4df5-aae8-e697d7a3d91b,ニドリーナδ-デルタ種,ニドリーナδ-デルタ種,059,◆,normal,https://images.scrydex.com/pokemon/pcg9_ja-59/large,Scrydex public card image (pcg9_ja),True,2026-08-28 04:31:03.584961+00:00,2026-08-30 05:24:16.335802+00:00,PCG9-059,70,Pokemon,"[""Metal""]",Stage1,,,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":10,""nameJa"":""毒物"",""effectJa"":""防御ポケモンは現在中毒になっています。""},{""cost"":[""Metal"",""Colorless"",""Colorless""],""damage"":40,""nameJa"":""リアキック"",""effectJa"":null}]",[],[],[],1,[30],59,,9ed682c6872704ec
18613001-d450-46c6-b96c-41424a6b8135,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,059,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-59/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-059,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""デッキを検索して、最大3種類の基本エネルギーカードを検索し、相手に見せて、手に入れてください。その後、デッキをシャッフルします。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],59,,86a6a6b61ce6e21e
b3c5bdec-6ca7-47fe-9e23-033df7302574,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,063,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-63/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-063,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":20,""nameJa"":""隠された力"",""effectJa"":""コインをひっくり返します。頭の場合は、捨てられた山をカードに検索し、相手に見せて、デッキの上に置きます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],63,,8ea9693a94e6e61e
8a388861-5241-415a-99a4-ea87acf720d1,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,057,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-57/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-057,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":20,""nameJa"":""隠された力"",""effectJa"":""未使用とそれに取り付けられたすべてのエネルギーカードをあなたの手に返してください。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],57,,868e8e921ce6661c
4227e36f-cb1d-4f32-b5a2-c0f8853174c6,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,064,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-64/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-064,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":10,""nameJa"":""隠された力"",""effectJa"":""防御ポケモンは今眠っています。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],64,,8f83c0803ce6e61c
f4745718-57cd-4f74-a407-6c5ee995e647,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,062,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-62/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-062,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""基本的なポケモンごとに20のダメージに加えて10ダメージを加え、廃棄パイル内の各進化カードにさらにダメージを与えます。この方法で60以上のダメージを追加することはできません。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],62,,8e8ececc34e6e61e
6b307ea7-61b1-46a7-8ac6-70ac0d623054,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,061,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-61/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-061,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Psychic"",""Colorless""],""damage"":10,""nameJa"":""隠された力"",""effectJa"":""防御ポケモンの攻撃の1つを選択します。そのポケモンは、相手の次のターン中にその攻撃を使用できません。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],61,,868eccb41ce6701c
e317e366-e471-40a4-b0ee-5c8f5392298c,79de8102-f556-4f51-b67b-226974cd588d,ヤミカラス,ヤミカラス,092,★,normal,https://images.scrydex.com/pokemon/pcg4_ja-92/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-092,70,Pokemon,"[""Darkness""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""ナイトソング"",""effectJa"":""対戦相手のベンチポケモンの1つを防御ポケモンの1つに切り替えます。対戦相手は、防御するポケモンを選択して切り替えます。新しい防御ポケモンは今眠っています。""},{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""略奪"",""effectJa"":""ダメージを与える前に、防御ポケモンに取り付けられたすべてのトレーナーカードを捨ててください。""}]",[],[],[],1,[198],92,,9cb0a28a2d262eec
6cb80faf-0ed5-4671-85aa-691f698239f0,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,058,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-58/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-058,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless"",""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""既にダメージカウンターを持っている相手のポケモンのそれぞれに1つのダメージカウンターを置きます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],58,,8e9ec6ae1ce6701c
6c850b65-b2e9-4354-97fd-c5d5bfefdd34,79de8102-f556-4f51-b67b-226974cd588d,アンノーン,アンノーン,066,◆,normal,https://images.scrydex.com/pokemon/pcg4_ja-66/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-066,60,Pokemon,"[""Psychic""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""隠された力"",""effectJa"":""コインをひっくり返します。頭の場合は、相手のポケモンの1つに2つのダメージカウンターを入れます。尾の場合、ポケモンの1つに2つのダメージカウンターを入れます。""}]","[{""type"":""Ability"",""nameJa"":""シャッフル"",""effectJa"":""ターン中（攻撃の前）になったら、デッキを検索して別のデッキを検索して、未使用で切り替えることができます。 （未発生のダメージカウンター、特別な条件、およびその影響に添付されたカードは、新しいPokã©Mon。）にある場合は、デッキの上に置かれていません。その後、デッキをシャッフルします。ターンごとに1つ以上のシャッフルポカ - パワーを使用することはできません。""}]",[],[],1,[201],66,,263a98ce3ce6601e
3cecd604-8a92-4a88-be9a-dd1aa8297714,79de8102-f556-4f51-b67b-226974cd588d,ニョロボン,ニョロボン,068,★,normal,https://images.scrydex.com/pokemon/pcg4_ja-68/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-068,120,Pokemon,"[""Fighting""]",Stage2,,,,"[{""cost"":[""Fighting"",""Colorless""],""damage"":null,""nameJa"":""ビートダウン"",""effectJa"":""防御ポケモンが暗闇のポケモンであるか、その名前が暗い場合、この攻撃は40ダメージと30のダメージを与えます。""},{""cost"":[""Water"",""Colorless"",""Colorless""],""damage"":null,""nameJa"":""ハイパースプラッシュ"",""effectJa"":""防御ポケモンがステージ2の進化したポケモンである場合、この攻撃は60ダメージに加えて30ダメージを与えます。""}]","[{""type"":""Ability"",""nameJa"":""スパイラルスワール"",""effectJa"":""Poliwrathがあなたのアクティブなポカモンであり、相手の攻撃によるダメージによってノックアウトされた場合、攻撃するポケモンは今混乱しています。""}]",[],[],2,[62],68,,8ef28e9c94e6b08e
85c3e895-3d6b-4965-a3e3-2d680494f245,79de8102-f556-4f51-b67b-226974cd588d,サワムラー,サワムラー,070,★,normal,https://images.scrydex.com/pokemon/pcg4_ja-70/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-070,60,Pokemon,"[""Fighting""]",Basic,,,,"[{""cost"":[""Fighting""],""damage"":null,""nameJa"":""ストレッチキック"",""effectJa"":""対戦相手のベンチポケモンを1つ選択します。この攻撃は、そのポケモンに10ダメージを与えます。 （ベンチポケモンに衰弱と抵抗を適用しないでください。）""},{""cost"":[""Fighting"",""Colorless"",""Colorless""],""damage"":40,""nameJa"":""メガキック"",""effectJa"":null}]","[{""type"":""Ability"",""nameJa"":""進化の段階"",""effectJa"":""Hitmonleeが進化したポカモンである限り、Hitmonlee攻撃は対戦相手のPokã©Monに20個のダメージを与えます（弱さと抵抗を適用する前）。""}]",[],[],1,[106],70,,9691f03c8c27320e
13f56625-03ce-4728-bc90-31fe844d0fb6,79de8102-f556-4f51-b67b-226974cd588d,ポリゴン,ポリゴン,080,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-80/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-080,50,Pokemon,"[""Colorless""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""3D攻撃"",""effectJa"":""3コインをフリップします。この攻撃は、ヘッド数の10倍のダメージを与えます。""}]",[],[],[],1,[137],80,,86a8b0ba0d47780e
9d90da4c-2931-49fa-8140-49e53d7a641c,79de8102-f556-4f51-b67b-226974cd588d,イワーク,イワーク,069,●,normal,https://images.scrydex.com/pokemon/pcg4_ja-69/large,Scrydex public card image (pcg4_ja),True,2026-08-28 04:31:02.315899+00:00,2026-08-30 05:24:16.221307+00:00,PCG4-069,80,Pokemon,"[""Fighting""]",Basic,,,,"[{""cost"":[""Colorless""],""damage"":null,""nameJa"":""深く掘ります"",""effectJa"":""廃棄パイルを検索して、エネルギーカードを紹介し、相手に見せて、手に入れてください。""},{""cost"":[""Colorless"",""Colorless""],""damage"":20,""nameJa"":""泥の平手打ち"",""effectJa"":null}]",[],[],[],3,[95],69,,9ec4869e0c66200e
