set_code,set_name,scrydex_id,card_number,position_vs_db_max,db_max_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,6,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-6/medium,https://scrydex.com/pokemon/cards/ariados/xy7_ja-6?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,7,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-7/medium,https://scrydex.com/pokemon/cards/sceptile-ex/xy7_ja-7?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,8,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-8/medium,https://scrydex.com/pokemon/cards/m-sceptile-ex/xy7_ja-8?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,9,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-9/medium,https://scrydex.com/pokemon/cards/combee/xy7_ja-9?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,10,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-10/medium,https://scrydex.com/pokemon/cards/vespiquen/xy7_ja-10?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,11,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-11/medium,https://scrydex.com/pokemon/cards/vespiquen/xy7_ja-11?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,12,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-12/medium,https://scrydex.com/pokemon/cards/virizion/xy7_ja-12?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,13,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-13/medium,https://scrydex.com/pokemon/cards/flareon/xy7_ja-13?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,14,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-14/medium,https://scrydex.com/pokemon/cards/entei/xy7_ja-14?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,15,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-15/medium,https://scrydex.com/pokemon/cards/entei/xy7_ja-15?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,16,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-16/medium,https://scrydex.com/pokemon/cards/larvesta/xy7_ja-16?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,17,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-17/medium,https://scrydex.com/pokemon/cards/volcarona/xy7_ja-17?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,18,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-18/medium,https://scrydex.com/pokemon/cards/volcarona/xy7_ja-18?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,19,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-19/medium,https://scrydex.com/pokemon/cards/magikarp/xy7_ja-19?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,20,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-20/medium,https://scrydex.com/pokemon/cards/gyarados/xy7_ja-20?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,21,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-21/medium,https://scrydex.com/pokemon/cards/gyarados/xy7_ja-21?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,22,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-22/medium,https://scrydex.com/pokemon/cards/vaporeon/xy7_ja-22?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,23,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-23/medium,https://scrydex.com/pokemon/cards/relicanth/xy7_ja-23?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,24,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-24/medium,https://scrydex.com/pokemon/cards/regice/xy7_ja-24?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,25,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-25/medium,https://scrydex.com/pokemon/cards/kyurem-ex/xy7_ja-25?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,26,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-26/medium,https://scrydex.com/pokemon/cards/jolteon/xy7_ja-26?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,27,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-27/medium,https://scrydex.com/pokemon/cards/ampharos-ex/xy7_ja-27?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,28,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-28/medium,https://scrydex.com/pokemon/cards/m-ampharos-ex/xy7_ja-28?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,29,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-29/medium,https://scrydex.com/pokemon/cards/rotom/xy7_ja-29?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,30,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-30/medium,https://scrydex.com/pokemon/cards/unown/xy7_ja-30?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,31,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-31/medium,https://scrydex.com/pokemon/cards/baltoy/xy7_ja-31?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,32,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-32/medium,https://scrydex.com/pokemon/cards/baltoy/xy7_ja-32?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,33,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-33/medium,https://scrydex.com/pokemon/cards/claydol/xy7_ja-33?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,34,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-34/medium,https://scrydex.com/pokemon/cards/golett/xy7_ja-34?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,35,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-35/medium,https://scrydex.com/pokemon/cards/golurk/xy7_ja-35?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,36,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-36/medium,https://scrydex.com/pokemon/cards/hoopa-ex/xy7_ja-36?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,37,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-37/medium,https://scrydex.com/pokemon/cards/machamp-ex/xy7_ja-37?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,38,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-38/medium,https://scrydex.com/pokemon/cards/wooper/xy7_ja-38?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,39,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-39/medium,https://scrydex.com/pokemon/cards/quagsire/xy7_ja-39?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,40,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-40/medium,https://scrydex.com/pokemon/cards/regirock/xy7_ja-40?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,41,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-41/medium,https://scrydex.com/pokemon/cards/golurk/xy7_ja-41?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,42,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-42/medium,https://scrydex.com/pokemon/cards/tyranitar-ex/xy7_ja-42?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,43,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-43/medium,https://scrydex.com/pokemon/cards/m-tyranitar-ex/xy7_ja-43?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,44,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-44/medium,https://scrydex.com/pokemon/cards/sableye/xy7_ja-44?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,45,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-45/medium,https://scrydex.com/pokemon/cards/inkay/xy7_ja-45?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,46,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-46/medium,https://scrydex.com/pokemon/cards/malamar/xy7_ja-46?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,47,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-47/medium,https://scrydex.com/pokemon/cards/beldum/xy7_ja-47?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,48,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-48/medium,https://scrydex.com/pokemon/cards/metang/xy7_ja-48?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,49,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-49/medium,https://scrydex.com/pokemon/cards/metagross/xy7_ja-49?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,50,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-50/medium,https://scrydex.com/pokemon/cards/metagross/xy7_ja-50?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,51,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-51/medium,https://scrydex.com/pokemon/cards/registeel/xy7_ja-51?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,52,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-52/medium,https://scrydex.com/pokemon/cards/ralts/xy7_ja-52?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,53,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-53/medium,https://scrydex.com/pokemon/cards/kirlia/xy7_ja-53?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,54,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-54/medium,https://scrydex.com/pokemon/cards/gardevoir/xy7_ja-54?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,55,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-55/medium,https://scrydex.com/pokemon/cards/cottonee/xy7_ja-55?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,56,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-56/medium,https://scrydex.com/pokemon/cards/whimsicott/xy7_ja-56?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,57,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-57/medium,https://scrydex.com/pokemon/cards/giratina-ex/xy7_ja-57?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,58,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-58/medium,https://scrydex.com/pokemon/cards/goomy/xy7_ja-58?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,59,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-59/medium,https://scrydex.com/pokemon/cards/sliggoo/xy7_ja-59?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,60,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-60/medium,https://scrydex.com/pokemon/cards/goodra/xy7_ja-60?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,61,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-61/medium,https://scrydex.com/pokemon/cards/meowth/xy7_ja-61?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,62,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-62/medium,https://scrydex.com/pokemon/cards/persian/xy7_ja-62?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,63,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-63/medium,https://scrydex.com/pokemon/cards/eevee/xy7_ja-63?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,64,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-64/medium,https://scrydex.com/pokemon/cards/porygon/xy7_ja-64?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,65,INSIDE_DB_RANGE,97,,C,https://images.scrydex.com/pokemon/xy7_ja-65/medium,https://scrydex.com/pokemon/cards/porygon2/xy7_ja-65?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,66,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-66/medium,https://scrydex.com/pokemon/cards/porygon-z/xy7_ja-66?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,67,INSIDE_DB_RANGE,97,,R,https://images.scrydex.com/pokemon/xy7_ja-67/medium,https://scrydex.com/pokemon/cards/porygon-z/xy7_ja-67?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,68,INSIDE_DB_RANGE,97,,RR,https://images.scrydex.com/pokemon/xy7_ja-68/medium,https://scrydex.com/pokemon/cards/lugia-ex/xy7_ja-68?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,69,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-69/medium,https://scrydex.com/pokemon/cards/eco-arm/xy7_ja-69?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,70,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-70/medium,https://scrydex.com/pokemon/cards/paint-roller/xy7_ja-70?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,71,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-71/medium,https://scrydex.com/pokemon/cards/level-ball/xy7_ja-71?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,72,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-72/medium,https://scrydex.com/pokemon/cards/lucky-helmet/xy7_ja-72?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,73,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-73/medium,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy7_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,74,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-74/medium,https://scrydex.com/pokemon/cards/ampharos-spirit-link/xy7_ja-74?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,75,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-75/medium,https://scrydex.com/pokemon/cards/tyranitar-spirit-link/xy7_ja-75?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,76,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-76/medium,https://scrydex.com/pokemon/cards/ace-trainer/xy7_ja-76?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,77,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-77/medium,https://scrydex.com/pokemon/cards/hex-maniac/xy7_ja-77?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,78,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-78/medium,https://scrydex.com/pokemon/cards/faded-town/xy7_ja-78?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,79,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-79/medium,https://scrydex.com/pokemon/cards/forest-of-giant-plants/xy7_ja-79?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,80,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-80/medium,https://scrydex.com/pokemon/cards/flash-energy/xy7_ja-80?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,81,INSIDE_DB_RANGE,97,,U,https://images.scrydex.com/pokemon/xy7_ja-81/medium,https://scrydex.com/pokemon/cards/dangerous-energy/xy7_ja-81?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,wcs23_ja,31,BEYOND_DB_MAX,30,,,https://images.scrydex.com/pokemon/wcs23_ja-31/medium,https://scrydex.com/pokemon/cards/basic-lightning-energy/wcs23_ja-31?variant=holofoil,https://scrydex.com/pokemon/expansions/world-championships-2023-yokohama-deck-pikachu/wcs23_ja
WCS23,ポケモンワールドチャンピオンシップス2023横浜 記念デッキ「ピカチュウ」,wcs23_ja,32,BEYOND_DB_MAX,30,,,https://images.scrydex.com/pokemon/wcs23_ja-32/medium,https://scrydex.com/pokemon/cards/basic-fighting-energy/wcs23_ja-32?variant=holofoil,https://scrydex.com/pokemon/expansions/world-championships-2023-yokohama-deck-pikachu/wcs23_ja
