set_code,set_name,scrydex_id,card_number,scrydex_name,scrydex_rarity,scrydex_image_url,scrydex_card_url,scrydex_set_url
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,68,Lugia-EX,RR,https://images.scrydex.com/pokemon/xy7_ja-68/medium,https://scrydex.com/pokemon/cards/lugia-ex/xy7_ja-68?variant=firstEditionHolofoil,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,69,Eco Arm,U,https://images.scrydex.com/pokemon/xy7_ja-69/medium,https://scrydex.com/pokemon/cards/eco-arm/xy7_ja-69?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,70,Paint Roller,U,https://images.scrydex.com/pokemon/xy7_ja-70/medium,https://scrydex.com/pokemon/cards/paint-roller/xy7_ja-70?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,71,Level Ball,U,https://images.scrydex.com/pokemon/xy7_ja-71/medium,https://scrydex.com/pokemon/cards/level-ball/xy7_ja-71?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,72,Lucky Helmet,U,https://images.scrydex.com/pokemon/xy7_ja-72/medium,https://scrydex.com/pokemon/cards/lucky-helmet/xy7_ja-72?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,73,Sceptile Spirit Link,U,https://images.scrydex.com/pokemon/xy7_ja-73/medium,https://scrydex.com/pokemon/cards/sceptile-spirit-link/xy7_ja-73?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,74,Ampharos Spirit Link,U,https://images.scrydex.com/pokemon/xy7_ja-74/medium,https://scrydex.com/pokemon/cards/ampharos-spirit-link/xy7_ja-74?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,75,Tyranitar Spirit Link,U,https://images.scrydex.com/pokemon/xy7_ja-75/medium,https://scrydex.com/pokemon/cards/tyranitar-spirit-link/xy7_ja-75?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,76,Ace Trainer,U,https://images.scrydex.com/pokemon/xy7_ja-76/medium,https://scrydex.com/pokemon/cards/ace-trainer/xy7_ja-76?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,77,Hex Maniac,U,https://images.scrydex.com/pokemon/xy7_ja-77/medium,https://scrydex.com/pokemon/cards/hex-maniac/xy7_ja-77?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,78,Faded Town,U,https://images.scrydex.com/pokemon/xy7_ja-78/medium,https://scrydex.com/pokemon/cards/faded-town/xy7_ja-78?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,79,Forest of Giant Plants,U,https://images.scrydex.com/pokemon/xy7_ja-79/medium,https://scrydex.com/pokemon/cards/forest-of-giant-plants/xy7_ja-79?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,80,Flash Energy,U,https://images.scrydex.com/pokemon/xy7_ja-80/medium,https://scrydex.com/pokemon/cards/flash-energy/xy7_ja-80?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
XY7,ポケモンカードゲームXY 拡張パック「バンデットリング」,xy7_ja,81,Dangerous Energy,U,https://images.scrydex.com/pokemon/xy7_ja-81/medium,https://scrydex.com/pokemon/cards/dangerous-energy/xy7_ja-81?variant=firstEdition,https://scrydex.com/pokemon/expansions/bandit-ring/xy7_ja
